NUM;SAC;SIC;TIME;TIME(s);LAT;LON;H;TYP_020;SIM_020;RDP_020;SPI_020;RAB_020;TST_020;ERR_020;XPP_020;ME_020;MI_020;FOE_FRI_020;RHO;THETA;V_070;G_070;MODE 3/A;V_090;G_090;FL;MODE C Corrected Altitude;SRL_130;SSR_130;SAM_130;PRL_130;PAM_130;RPD_130;APD_130;TA;TI;MCP_ALT;FMS_ALT;BP;VNAV;ALT_HOLD;APP;TARGET_ALT_SOURCE;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;X;Y;GS_KT;HEADING;CNF_170;RAD_170;DOU_170;MAH_170;CDM_170;TRE_170;GHO_170;SUP_170;TCC_170;HEIGHT;COM_230;STAT_230;SI_230;MSCC_230;ARC_230;AIC_230;B1A_230;B1B_230
21058;20;129;08:27:47.000;30467;41.32515072828002;2.1606474142787797;297.17583676893264;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;3.03125;61.01806640625;Code Validated;Default;1737;Code Validated;Default;8.25;975.0;1.318359375 dg;4;-33 dBm;0.7470703125 dg;46 dBm;0.12109375 NM;0.0439453125 dg;4CA9C1;RYR55YP;3008;64;1018.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-116.71875;142;0.22;-896.0;-896.0;3746;N/A;N/A;152.9296875;245.2752685546875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
21059;20;129;08:27:47.000;30467;41.34943028407576;2.3494119977112193;843.9072776194662;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;11.56640625;75.2728271484375;Code Validated;Default;4026;Code Validated;Default;26.25;2769.0;1.4501953125 dg;5;-45 dBm;0.2197265625 dg;59 dBm;0.1484375 NM;0.087890625 dg;4CA8D1;ITY074;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;0.17578125;-69.78515625;220.0;-0.03125;216;-70.48828125;208;0.328;-608.0;-576.0;3587;N/A;N/A;220.3857421875;290.159912109375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21060;20;129;08:27:47.000;30467;41.350069178463485;2.413872064750919;9448.665069062263;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;15.28515625;78.035888671875;Code Validated;Default;7574;Code Validated;Default;310.0;;1.0546875 dg;4;-49 dBm;1.0986328125 dg;58 dBm;0.109375 NM;-0.02197265625 dg;406696;TOM45K;31008;64;1013.2;Not Active;Not Active;Not Active;Unknown;0.0;165.234375;514.0;0.03125;440;166.11328125;279;0.752;0.0;32.0;1970;N/A;N/A;513.720703125;165.3387451171875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21098;20;129;08:27:51.000;30471;41.46143934224874;2.185417330218021;2346.9803819498047;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.42578125;21.3079833984375;Code Validated;Default;4415;Code Validated;Default;77.0;;1.40625 dg;5;-40 dBm;1.142578125 dg;60 dBm;0.12890625 NM;-0.10986328125 dg;4951D2;TAP1040;4000;0;1013.3;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;94.04296875;227;0.392;-480.0;-416.0;3396;N/A;N/A;263.671875;98.28369140625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21100;20;129;08:27:51.000;30471;41.59977708061284;2.4717009412072772;2819.3109978502616;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;24.54296875;42.7972412109375;Code Validated;Default;7601;Code Validated;Default;92.5;;1.0107421875 dg;3;-51 dBm;0.3076171875 dg;47 dBm;0.140625 NM;-0.02197265625 dg;4CA243;RYR?XG;8000;64;1013.2;Not Active;Not Active;Not Active;Unknown;-0.17578125;-108.45703125;292.0;-0.03125;272;-100.546875;236;0.42;-576.0;-608.0;2617;N/A;N/A;292.0166015625;251.4385986328125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
21103;20;129;08:27:51.000;30471;41.435243360399966;2.4874941243336584;706.6421206621453;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.1953125;65.0115966796875;Code Validated;Default;1730;Code Validated;Default;21.75;2319.0;1.845703125 dg;4;-50 dBm;1.1865234375 dg;56 dBm;0.12109375 NM;0.24169921875 dg;4BA9E1;THY5NC;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-110.390625;215;0.336;160.0;128.0;1153;N/A;N/A;228.7353515625;255.047607421875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21104;20;129;08:27:51.000;30471;41.323940894915964;2.1571947657307007;281.936325520277;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;2.859375;60.7763671875;Code Validated;Default;1737;Code Validated;Default;7.75;925.0;0.9228515625 dg;3;-33 dBm;1.142578125 dg;42 dBm;0.10546875 NM;0.15380859375 dg;4CA9C1;RYR55YP;3008;64;1018.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-116.54296875;142;0.216;-928.0;-832.0;3746;N/A;N/A;152.490234375;245.6158447265625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
21105;20;129;08:27:51.000;30471;41.35077193066372;2.3442907768816927;828.6709884656593;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;11.36328125;74.586181640625;Code Validated;Default;4026;Code Validated;Default;25.75;2719.0;1.40625 dg;5;-44 dBm;1.142578125 dg;53 dBm;0.16015625 NM;0.1318359375 dg;4CA8D1;ITY074;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-70.3125;207;0.328;-576.0;-576.0;3587;N/A;N/A;219.5068359375;290.247802734375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21106;20;129;08:27:51.000;30471;41.340813701273945;2.417106602786342;9448.661202712916;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;15.32421875;80.31005859375;Code Validated;Default;7574;Code Validated;Default;310.0;;1.40625 dg;5;-49 dBm;0.6591796875 dg;48 dBm;0.08984375 NM;-0.1318359375 dg;406696;TOM45K;31008;64;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;166.2890625;278;0.752;-224.0;32.0;1970;N/A;N/A;513.720703125;165.3387451171875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21142;20;129;08:27:55.000;30475;41.460743959529665;2.191879337795091;2339.358538646251;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.49609375;22.884521484375;Code Validated;Default;4415;Code Validated;Default;76.75;;1.40625 dg;5;-40 dBm;1.142578125 dg;41 dBm;0.125 NM;-0.17578125 dg;4951D2;TAP1040;4000;0;1013.3;Not Active;Not Active;Not Active;Unknown;0.52734375;98.4375;262.0;-0.03125;252;94.39453125;225;0.388;-512.0;-448.0;3396;N/A;N/A;261.6943359375;98.3441162109375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21144;20;129;08:27:55.000;30475;41.59806592283675;2.464846308194137;2804.0769039830193;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;24.2578125;42.42919921875;Code Validated;Default;7601;Code Validated;Default;92.0;;1.494140625 dg;4;-50 dBm;0.7470703125 dg;46 dBm;0.13671875 NM;0.0439453125 dg;4CA243;RYR?XG;8000;64;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-100.37109375;235;0.42;-672.0;-640.0;2617;N/A;N/A;289.8193359375;251.4990234375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
21147;20;129;08:27:55.000;30475;41.43380138832214;2.482181258600178;706.6474225744605;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.94140625;64.9456787109375;Code Validated;Default;1730;Code Validated;Default;21.75;2319.0;1.3623046875 dg;4;-51 dBm;0.2197265625 dg;56 dBm;0.109375 NM;0.10986328125 dg;4BA9E1;THY5NC;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-112.32421875;213;0.336;-32.0;-64.0;1153;N/A;N/A;226.0986328125;251.1639404296875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21148;20;129;08:27:55.000;30475;41.32282225934853;2.153871053155052;266.6967697488144;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;2.6953125;60.4632568359375;Code Validated;Default;1737;Code Validated;Default;7.25;875.0;1.318359375 dg;4;-33 dBm;0.703125 dg;53 dBm;0.11328125 NM;0.2197265625 dg;4CA9C1;RYR55YP;3008;64;1018.2;Not Active;Not Active;Not Active;Unknown;0.3515625;-114.43359375;152.0;0.0625;144;-116.54296875;141;0.216;-928.0;-768.0;3746;N/A;N/A;151.611328125;245.4620361328125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1001
21149;20;129;08:27:55.000;30475;41.35216591826948;2.339286647316137;821.0545567162335;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;11.16796875;73.8665771484375;Code Validated;Default;4026;Code Validated;Default;25.5;2694.0;1.0986328125 dg;4;-46 dBm;1.1865234375 dg;50 dBm;0.171875 NM;0.06591796875 dg;4CA8D1;ITY074;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-70.13671875;205;0.324;-512.0;-512.0;3587;N/A;N/A;217.3095703125;290.181884765625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21150;20;129;08:27:56.000;30476;41.331599877922905;2.4202900155259766;9448.657555880025;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;15.3828125;82.5567626953125;Code Validated;Default;7574;Code Validated;Default;310.0;;1.142578125 dg;3;-51 dBm;0.2197265625 dg;46 dBm;0.08203125 NM;-0.2197265625 dg;406696;TOM45K;31008;64;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;166.2890625;279;0.752;32.0;0.0;1970;N/A;N/A;513.28125;165.4486083984375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21186;20;129;08:27:59.000;30479;41.46002416207944;2.1982313372109634;2324.1165991462767;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.5703125;24.4171142578125;Code Validated;Default;4415;Code Validated;Default;76.25;;1.40625 dg;5;-41 dBm;0.3076171875 dg;45 dBm;0.11328125 NM;-0.06591796875 dg;4951D2;TAP1040;4000;0;1013.3;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;94.39453125;222;0.384;-608.0;-608.0;3396;N/A;N/A;258.6181640625;98.4429931640625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21188;20;129;08:27:59.000;30479;41.59636810381116;2.458187398029118;2796.462496785447;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;23.98046875;42.066650390625;Code Validated;Default;7601;Code Validated;Default;91.75;;1.3623046875 dg;4;-49 dBm;0.7470703125 dg;45 dBm;0.140625 NM;0.2197265625 dg;4CA243;RYR?XG;8000;64;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-100.546875;237;0.42;-704.0;-608.0;2617;N/A;N/A;287.6220703125;251.56494140625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
21191;20;129;08:27:59.000;30479;41.432269117871726;2.4770188246652625;706.6524619711563;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.69140625;64.9017333984375;Code Validated;Default;1730;Code Validated;Default;21.75;2319.0;1.7138671875 dg;5;-52 dBm;0.17578125 dg;59 dBm;0.12109375 NM;0.10986328125 dg;4BA9E1;THY5NC;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;-1.93359375;-110.0390625;224.0;-0.15625;220;-113.37890625;212;0.332;-160.0;-64.0;1153;N/A;N/A;225.0;250.2740478515625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21192;20;129;08:27:59.000;30479;41.32162413192698;2.1504110839994097;243.83720038924366;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;2.5234375;60.1336669921875;Code Validated;Default;1737;Code Validated;Default;6.5;800.0;1.2744140625 dg;4;-33 dBm;0.3076171875 dg;48 dBm;0.1015625 NM;0.1318359375 dg;4CA9C1;RYR55YP;3008;64;1018.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-116.3671875;142;0.216;-832.0;-800.0;3746;N/A;N/A;152.490234375;245.6158447265625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1001
21193;20;129;08:27:59.000;30479;41.353542872841764;2.3343409994851427;805.818017758429;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.9765625;73.1304931640625;Code Validated;Default;4026;Code Validated;Default;25.0;2644.0;1.1865234375 dg;4;-44 dBm;0.7470703125 dg;47 dBm;0.16015625 NM;-0.02197265625 dg;4CA8D1;ITY074;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-69.9609375;206;0.324;-544.0;-480.0;3587;N/A;N/A;216.2109375;290.2752685546875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21194;20;129;08:28:00.000;30480;41.32233502787869;2.4234461281269857;9448.65410087537;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;15.4609375;84.79248046875;Code Validated;Default;7574;Code Validated;Default;310.0;;1.58203125 dg;4;-50 dBm;1.142578125 dg;57 dBm;0.09765625 NM;0.28564453125 dg;406696;TOM45K;31008;64;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;166.2890625;278;0.752;-32.0;0.0;1970;N/A;N/A;513.28125;165.4486083984375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21230;20;129;08:28:03.000;30483;41.459338802507226;2.204510451973605;2308.8745805015787;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.65234375;25.90576171875;Code Validated;Default;4415;Code Validated;Default;75.75;;1.0546875 dg;4;-39 dBm;0.3076171875 dg;51 dBm;0.09375 NM;0.263671875 dg;4951D2;TAP1040;4000;0;1013.3;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;94.39453125;222;0.384;-960.0;-864.0;3396;N/A;N/A;256.640625;98.50341796875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21232;20;129;08:28:03.000;30483;41.59462196050721;2.451576163548657;2781.227891278453;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;23.703125;41.7041015625;Code Validated;Default;7601;Code Validated;Default;91.25;;1.2744140625 dg;4;-49 dBm;0.7470703125 dg;50 dBm;0.12890625 NM;-0.1318359375 dg;4CA243;RYR?XG;8000;64;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-100.72265625;236;0.42;-608.0;-608.0;2617;N/A;N/A;285.205078125;251.817626953125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1101
21235;20;129;08:28:03.000;30483;41.43073002839984;2.471764954057559;706.6575252320617;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.4375;64.852294921875;Code Validated;Default;1730;Code Validated;Default;21.75;2319.0;1.58203125 dg;5;-52 dBm;0.2197265625 dg;59 dBm;0.1328125 NM;0.06591796875 dg;4BA9E1;THY5NC;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-113.5546875;212;0.332;32.0;32.0;1153;N/A;N/A;224.3408203125;249.3841552734375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21236;20;129;08:28:03.000;30483;41.320460306230316;2.1470172812191906;228.59759363997728;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;2.35546875;59.7491455078125;Code Validated;Default;1737;Code Validated;Default;6.0;750.0;1.6259765625 dg;5;-32 dBm;0.7470703125 dg;48 dBm;0.1328125 NM;-0.02197265625 dg;4CA9C1;RYR55YP;3008;64;1018.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;-116.3671875;141;0.216;-832.0;-768.0;3746;N/A;N/A;152.490234375;245.6158447265625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 1001
21237;20;129;08:28:03.000;30483;41.35493024905155;2.3293433779532893;798.20144859422;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.78515625;72.3614501953125;Code Validated;Default;4026;Code Validated;Default;24.75;2619.0;1.318359375 dg;4;-44 dBm;1.1865234375 dg;52 dBm;0.1796875 NM;0.06591796875 dg;4CA8D1;ITY074;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;-0.3515625;-70.13671875;214.0;-0.03125;212;-70.13671875;205;0.324;-544.0;-512.0;3587;N/A;N/A;214.6728515625;289.8687744140625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
21275;20;129;08:28:07.000;30487;41.45860351601118;2.210766036854372;2293.632440181449;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;10.73828125;27.3724365234375;Code Validated;Default;4415;Code Validated;Default;75.25;;1.40625 dg;5;-41 dBm;0.7470703125 dg;61 dBm;0.1015625 NM;0.37353515625 dg;4951D2;TAP1040;4000;0;1013.3;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;94.5703125;220;0.38;-1056.0;-960.0;3396;N/A;N/A;255.76171875;98.536376953125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
